 n_tokens_title, n_tokens_content, n_unique_tokens, n_non_stop_words, n_non_stop_unique_tokens, num_hrefs, num_self_hrefs, num_imgs, num_videos, average_token_length, num_keywords, data_channel_is_lifestyle, data_channel_is_entertainment, data_channel_is_bus, data_channel_is_socmed, data_channel_is_tech, data_channel_is_world, kw_min_min, kw_max_min, kw_avg_min, kw_min_max, kw_max_max, kw_avg_max, kw_min_avg, kw_max_avg, kw_avg_avg, self_reference_min_shares, self_reference_max_shares, self_reference_avg_sharess, weekday_is_monday, weekday_is_tuesday, weekday_is_wednesday, weekday_is_thursday, weekday_is_friday, weekday_is_saturday, weekday_is_sunday, is_weekend, LDA_00, LDA_01, LDA_02, LDA_03, LDA_04, global_subjectivity, global_sentiment_polarity, global_rate_positive_words, global_rate_negative_words, rate_positive_words, rate_negative_words, avg_positive_polarity, min_positive_polarity, max_positive_polarity, avg_negative_polarity, min_negative_polarity, max_negative_polarity, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity, shares
11.0,777.0,0.401564536634,0.999999997817,0.528384278322,8.0,4.0,10.0,5.0,4.37194337194,9.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,1200.0,476.125,0.0,617900.0,102755.555556,0.0,5201.85294118,2725.95450931,549.0,2500.0,1516.33333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0232383693885,0.529602070902,0.0223877103175,0.402409944723,0.0223619046689,0.460920844389,0.149734092073,0.042471042471,0.020592020592,0.673469387755,0.326530612245,0.407497048406,0.1,0.8,-0.2171875,-1.0,-0.025,0.7,-0.4,0.2,0.4,2900
8.0,207.0,0.646766165936,0.999999992857,0.699999995,9.0,0.0,1.0,0.0,5.5845410628,5.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,224.0,117.6,32700.0,843300.0,463160.0,2670.70679887,3889.0382263,3262.96406215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.839815976093,0.040029984313,0.0400801174862,0.0400733516757,0.040000570432,0.381944444444,0.0378472222222,0.00966183574879,0.00966183574879,0.5,0.5,0.2125,0.05,0.375,-0.145833333333,-0.166666666667,-0.125,0.0,0.0,0.5,0.0,1200
8.0,413.0,0.597051595585,0.999999995918,0.783673466189,9.0,0.0,1.0,0.0,4.65859564165,8.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,484.0,386.375,462.0,51900.0,25882.75,462.0,4707.65909091,2690.05281506,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0250001530087,0.399825950557,0.525083417611,0.0250896343244,0.0250008444988,0.386447811448,0.116273849607,0.0387409200969,0.0121065375303,0.761904761905,0.238095238095,0.333191287879,0.136363636364,0.7,-0.228333333333,-0.6,-0.05,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,375
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,748.0,158.0,0.0,843300.0,250033.333333,0.0,3575.74328243,2288.72934162,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0335815892665,0.0342293472721,0.864888903047,0.0339648392691,0.0333353211456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1500
12.0,243.0,0.543209874308,0.999999993976,0.620481923973,7.0,4.0,2.0,0.0,5.00823045267,10.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,835.0,209.0,0.0,843300.0,313540.0,0.0,3875.80571429,2723.98318323,1600.0,2200.0,1900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200503040401,0.0200072200641,0.125040864089,0.0200006850032,0.814900926803,0.368939393939,0.20946969697,0.0617283950617,0.0164609053498,0.789473684211,0.210526315789,0.363333333333,0.1,0.5,-0.110416666667,-0.133333333333,-0.0833333333333,0.4,0.4,0.1,0.4,1500
13.0,541.0,0.486641220445,0.999999996364,0.727272724628,12.0,3.0,1.0,1.0,4.40480591497,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,43.0,13.6666666667,0.0,843300.0,175400.0,0.0,3533.28532352,1362.30200813,1000.0,2700.0,1633.33333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0333402747657,0.0333406058998,0.866643599574,0.0333377178177,0.0333378019427,0.294444444444,-0.0182347670251,0.0221811460259,0.0203327171904,0.521739130435,0.478260869565,0.196875,0.0625,0.5,-0.24797979798,-0.7,-0.125,0.05,-0.2,0.45,0.2,559
15.0,1363.0,0.401938851304,0.999999998634,0.621584698604,21.0,8.0,11.0,0.0,4.29713866471,5.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,224.0,67.8975,0.0,843300.0,458320.0,0.0,4894.36378877,2898.77675904,1600.0,7000.0,3175.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.440086926391,0.439909252434,0.0400005756093,0.0400025819426,0.0400006636224,0.484396780997,0.122499156399,0.04402054292,0.0271460014674,0.618556701031,0.381443298969,0.434823232323,0.0333333333333,1.0,-0.272640910141,-0.9,-0.1,0.39595959596,-0.00454545454545,0.10404040404,0.00454545454545,968
11.0,732.0,0.498626372941,0.99999999802,0.635643563098,18.0,1.0,1.0,0.0,5.65300546448,4.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,425.0,160.6475,2000.0,843300.0,420025.0,1034.0625,3574.80490473,2854.85664563,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799999508053,0.0500002109586,0.0500001089824,0.0500000958485,0.0500000761575,0.367793272301,0.15577318856,0.0478142076503,0.00546448087432,0.897435897436,0.102564102564,0.325299938157,0.0333333333333,1.0,-0.375,-0.6,-0.25,0.5,0.5,0.0,0.5,1000
7.0,160.0,0.694267511501,0.999999989474,0.821052622936,6.0,2.0,1.0,0.0,4.85,5.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,181.0,77.75,0.0,843300.0,312040.0,0.0,3260.43846816,2045.79562857,5200.0,5200.0,5200.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.838737481395,0.04000208553,0.0400532930458,0.0400010704637,0.0412060695651,0.454861111111,0.0946180555556,0.04375,0.01875,0.7,0.3,0.295238095238,0.0333333333333,0.5,-0.159259259259,-0.166666666667,-0.155555555556,0.3,0.0,0.2,0.0,1100
11.0,595.0,0.556896550764,0.999999997455,0.699745545293,22.0,2.0,10.0,2.0,5.14117647059,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1200.0,269.0,0.0,843300.0,496528.571429,0.0,6015.98877594,3768.11645131,1800.0,10300.0,6050.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0285966629678,0.0286639566296,0.0285724967801,0.885587723013,0.0285791606099,0.480539965986,-0.0811139455782,0.0302521008403,0.0453781512605,0.4,0.6,0.300423280423,0.1,1.0,-0.368518518519,-1.0,-0.0833333333333,0.0,0.0,0.5,0.0,1100
11.0,515.0,0.494023903398,0.999999996364,0.69454545202,11.0,0.0,1.0,0.0,4.2640776699,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,615.0,122.2,0.0,843300.0,300516.666667,0.0,4022.7814992,2278.45675014,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333372509777,0.0333360628195,0.866584598143,0.0333347507008,0.0334073373593,0.513355654762,0.164397321429,0.031067961165,0.0135922330097,0.695652173913,0.304347826087,0.450967261905,0.1,1.0,-0.27925170068,-0.4,-0.0714285714286,0.6,0.7,0.1,0.7,1100
11.0,209.0,0.655172410566,0.999999992,0.7999999936,7.0,4.0,1.0,1.0,4.80861244019,7.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,484.0,137.714285714,2800.0,843300.0,347985.714286,1293.5,4650.55063291,2851.96627266,586.0,586.0,586.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.17859926908,0.425388578604,0.0285722876316,0.338868154422,0.0285717102616,0.543333333333,0.122424242424,0.0478468899522,0.0191387559809,0.714285714286,0.285714285714,0.312272727273,0.1,0.6,-0.2875,-0.4,-0.15,0.4,-0.4,0.1,0.4,3400
11.0,229.0,0.575342463126,0.999999992537,0.731343278124,4.0,3.0,1.0,0.0,4.49781659389,4.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,397.0,120.8975,8700.0,843300.0,395050.0,1675.1,3456.89621194,2762.79579245,998.0,2600.0,1732.66666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799755808075,0.0500470174522,0.0500954091153,0.0501009137675,0.05000085159,0.319262626263,0.103767676768,0.0655021834061,0.0174672489083,0.789473684211,0.210526315789,0.27197979798,0.0333333333333,0.6,-0.259523809524,-0.5,-0.0714285714286,0.364848484848,0.0987878787879,0.135151515152,0.0987878787879,990
8.0,1191.0,0.395051194202,0.999999998512,0.581845237229,16.0,0.0,1.0,2.0,4.66834592779,4.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,33900.0,843300.0,325825.0,2165.32162488,3409.12923681,2651.40606916,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0500007682829,0.050000080374,0.799834791273,0.0501591993498,0.0500051607207,0.424768230248,0.0749913518749,0.0226700251889,0.0142737195634,0.613636363636,0.386363636364,0.367065095398,0.1,1.0,-0.245669934641,-0.5,-0.1,0.0,0.0,0.5,0.0,880
9.0,261.0,0.586872584607,0.99999999375,0.712499995547,6.0,2.0,1.0,0.0,4.83524904215,7.0,0.0,0.0,0.0,1.0,0.0,0.0,217.0,2300.0,771.8,0.0,51900.0,20400.0,0.0,3875.25641026,1909.27342246,4100.0,4100.0,4100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0302608258847,0.0286562006216,0.883645511057,0.0288642349728,0.0285732274641,0.263573232323,0.0877525252525,0.0344827586207,0.0114942528736,0.75,0.25,0.276599326599,0.136363636364,0.5,-0.127777777778,-0.133333333333,-0.125,0.0,0.0,0.5,0.0,6300
8.0,297.0,0.480565369327,0.999999995074,0.541871918513,8.0,7.0,4.0,0.0,4.78114478114,9.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,537.0,380.428571429,0.0,69100.0,39266.6666667,0.0,4636.5,2362.20328592,908.0,9700.0,3201.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0224064345883,0.422267465543,0.0222331452114,0.510863189851,0.0222297648067,0.364583333333,0.264962121212,0.030303030303,0.003367003367,0.9,0.1,0.392929292929,0.1,1.0,-0.166666666667,-0.166666666667,-0.166666666667,0.4,0.1,0.1,0.1,1200
8.0,550.0,0.569169959349,0.999999997347,0.639257292734,44.0,5.0,1.0,0.0,4.84363636364,6.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,309.0,127.166666667,37500.0,843300.0,198816.666667,2718.62197393,4358.14329424,3476.74201843,9200.0,16000.0,12600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.454938680079,0.033408857795,0.0336992354677,0.236801560123,0.241151666536,0.497344130965,0.153800940439,0.0381818181818,0.0145454545455,0.724137931034,0.275862068966,0.327952999382,0.0333333333333,0.85,-0.30625,-0.6,-0.05,1.0,0.5,0.5,0.5,2700
10.0,285.0,0.583629891161,0.999999994318,0.681818177944,4.0,2.0,0.0,2.0,4.88070175439,9.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,522.0,366.0,0.0,51900.0,20311.1111111,0.0,3400.5,1597.70664041,1200.0,1200.0,1200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0222510876553,0.23596597937,0.0222330373044,0.697324261136,0.0222256345344,0.377192982456,0.0710526315789,0.0280701754386,0.0140350877193,0.666666666667,0.333333333333,0.314583333333,0.1,0.8,-0.291666666667,-0.5,-0.1,0.0,0.0,0.5,0.0,1600
9.0,1147.0,0.394995531372,0.999999998542,0.552478133305,24.0,2.0,15.0,0.0,4.32868352223,9.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,1500.0,518.375,0.0,69100.0,26355.5555556,0.0,7600.0,3212.59623274,11900.0,11900.0,11900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0227246338556,0.0222601836969,0.117662637646,0.459015938416,0.378336606386,0.559843539651,0.297551060051,0.0444638186574,0.0113339145597,0.796875,0.203125,0.491189202954,0.1,1.0,-0.347435897436,-1.0,-0.1,1.0,0.4,0.5,0.4,11000
10.0,356.0,0.573446326064,0.999999995074,0.758620685918,5.0,2.0,1.0,0.0,4.82865168539,7.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,529.0,150.518,0.0,843300.0,330685.714286,0.0,3530.69970914,2049.1069953,4800.0,4800.0,4800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.736370847358,0.0286190281526,0.177858112646,0.0285744384495,0.0285775733939,0.436473429952,0.101086956522,0.0308988764045,0.0140449438202,0.6875,0.3125,0.325,0.1,0.5,-0.275,-0.4,-0.125,0.0,0.0,0.5,0.0,1100
10.0,138.0,0.649253726498,0.999999988889,0.733333325185,6.0,3.0,1.0,1.0,4.65217391304,6.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1500.0,440.0,3100.0,843300.0,219783.333333,2300.0,7402.65853659,4157.50631058,21900.0,21900.0,21900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.70270822626,0.0333804938547,0.196332155026,0.0335440890938,0.0340350357664,0.34101010101,0.235303030303,0.0579710144928,0.0,1.0,0.0,0.294128787879,0.0333333333333,0.5,0.0,0.0,0.0,0.3,0.25,0.2,0.25,716
13.0,266.0,0.675889325392,0.999999994286,0.80571428111,6.0,3.0,0.0,7.0,4.5977443609,8.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,97.0,64.0,0.0,690400.0,203650.0,0.0,6929.86363636,3402.83094725,771.0,3400.0,2085.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.025249263233,0.0253592917718,0.0250012479834,0.899366284286,0.0250239127258,0.59423953824,0.237694083694,0.0451127819549,0.00751879699248,0.857142857143,0.142857142857,0.363784271284,0.136363636364,0.5,-0.55,-0.8,-0.3,0.0,0.0,0.5,0.0,4400
10.0,235.0,0.626126123306,0.999999993333,0.739999995067,6.0,0.0,1.0,0.0,4.88936170213,5.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,817.0,221.0,1000.0,843300.0,257460.0,901.75,3831.82305936,2637.00383856,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0400247817745,0.838968796966,0.040001249398,0.0402835956501,0.0407215762116,0.215555555556,0.0888888888889,0.0297872340426,0.00851063829787,0.777777777778,0.222222222222,0.281385281385,0.0333333333333,0.5,-0.25,-0.3,-0.2,0.3,0.25,0.2,0.25,515
